subject_id,sampleevent,specimen_site,originalsampletype,genus,cx_positive,distance_meters,mean_distance_meters
ICE_0174,2D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0174,2D,ES2,Environmental Swab,Acinetobacter,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Citrobacter,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Clostridioides,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Enterobacter,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Enterococcus,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Escherichia,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Klebsiella,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Pseudomonas,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Raoultella,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Staphylococcus,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,2D,ES3,Environmental Swab,Acinetobacter,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Citrobacter,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Clostridioides,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Enterobacter,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Enterococcus,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Escherichia,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Klebsiella,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Pseudomonas,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Raoultella,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Staphylococcus,FALSE,2.8082875,2.710147600683162
ICE_0174,2D,ES3,Environmental Swab,Stenotrophomonas,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Clostridioides,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Staphylococcus,FALSE,0.5,0.5
ICE_0174,4D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0174,4D,ES2,Environmental Swab,Acinetobacter,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Citrobacter,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Clostridioides,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Enterobacter,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Enterococcus,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Escherichia,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Klebsiella,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Pseudomonas,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Raoultella,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Staphylococcus,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.6818166666666667,2.0662538254677347
ICE_0174,4D,ES3,Environmental Swab,Acinetobacter,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Citrobacter,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Clostridioides,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Enterobacter,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Enterococcus,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Escherichia,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Klebsiella,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Pseudomonas,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Raoultella,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Staphylococcus,FALSE,2.8082875,2.710147600683162
ICE_0174,4D,ES3,Environmental Swab,Stenotrophomonas,FALSE,2.8082875,2.710147600683162
ICE_0248,1D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Clostridioides,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Staphylococcus,TRUE,0.5,0.5
ICE_0248,1D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0248,1D,ES2,Environmental Swab,Acinetobacter,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Citrobacter,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Clostridioides,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Enterobacter,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Enterococcus,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Escherichia,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Klebsiella,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Pseudomonas,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Raoultella,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Staphylococcus,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,1D,ES3,Environmental Swab,Acinetobacter,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Citrobacter,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Clostridioides,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Enterobacter,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Enterococcus,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Escherichia,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Klebsiella,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Pseudomonas,TRUE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Raoultella,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Staphylococcus,FALSE,2.1129625,2.710147600683162
ICE_0248,1D,ES3,Environmental Swab,Stenotrophomonas,TRUE,2.1129625,2.710147600683162
ICE_0248,2D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Clostridioides,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Staphylococcus,TRUE,0.5,0.5
ICE_0248,2D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0248,2D,ES2,Environmental Swab,Acinetobacter,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Citrobacter,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Clostridioides,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Enterobacter,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Enterococcus,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Escherichia,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Klebsiella,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Pseudomonas,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Raoultella,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Staphylococcus,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.0055416666666668,2.0662538254677347
ICE_0248,2D,ES3,Environmental Swab,Acinetobacter,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Citrobacter,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Clostridioides,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Enterobacter,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Enterococcus,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Escherichia,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Klebsiella,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Pseudomonas,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Raoultella,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Staphylococcus,FALSE,2.1129625,2.710147600683162
ICE_0248,2D,ES3,Environmental Swab,Stenotrophomonas,FALSE,2.1129625,2.710147600683162
ICE_0265,1D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Clostridioides,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Staphylococcus,FALSE,0.5,0.5
ICE_0265,1D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0265,1D,ES2,Environmental Swab,Acinetobacter,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Citrobacter,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Clostridioides,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Enterobacter,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Enterococcus,TRUE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Escherichia,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Klebsiella,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Pseudomonas,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Raoultella,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Staphylococcus,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,1D,ES3,Environmental Swab,Acinetobacter,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Citrobacter,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Clostridioides,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Enterobacter,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Enterococcus,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Escherichia,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Klebsiella,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Pseudomonas,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Raoultella,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Staphylococcus,FALSE,3.140075,2.710147600683162
ICE_0265,1D,ES3,Environmental Swab,Stenotrophomonas,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Clostridioides,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Enterococcus,TRUE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Staphylococcus,FALSE,0.5,0.5
ICE_0265,2D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0265,2D,ES2,Environmental Swab,Acinetobacter,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Citrobacter,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Clostridioides,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Enterobacter,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Enterococcus,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Escherichia,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Klebsiella,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Pseudomonas,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Raoultella,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Staphylococcus,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,2D,ES3,Environmental Swab,Acinetobacter,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Citrobacter,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Clostridioides,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Enterobacter,TRUE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Enterococcus,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Escherichia,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Klebsiella,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Pseudomonas,TRUE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Raoultella,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Staphylococcus,FALSE,3.140075,2.710147600683162
ICE_0265,2D,ES3,Environmental Swab,Stenotrophomonas,FALSE,3.140075,2.710147600683162
ICE_0272,1D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Clostridioides,TRUE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Staphylococcus,FALSE,0.5,0.5
ICE_0272,1D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0272,1D,ES2,Environmental Swab,Acinetobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Citrobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Clostridioides,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Enterobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Enterococcus,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Escherichia,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Klebsiella,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Pseudomonas,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Raoultella,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Staphylococcus,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,1D,ES3,Environmental Swab,Acinetobacter,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Citrobacter,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Clostridioides,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Enterobacter,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Enterococcus,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Escherichia,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Klebsiella,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Pseudomonas,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Raoultella,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Staphylococcus,FALSE,2.1066125,2.710147600683162
ICE_0272,1D,ES3,Environmental Swab,Stenotrophomonas,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Clostridioides,TRUE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Staphylococcus,FALSE,0.5,0.5
ICE_0272,2D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0272,2D,ES2,Environmental Swab,Acinetobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Citrobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Clostridioides,TRUE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Enterobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Enterococcus,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Escherichia,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Klebsiella,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Pseudomonas,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Raoultella,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Staphylococcus,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,2D,ES3,Environmental Swab,Acinetobacter,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Citrobacter,TRUE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Clostridioides,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Enterobacter,TRUE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Enterococcus,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Escherichia,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Klebsiella,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Pseudomonas,TRUE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Raoultella,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Staphylococcus,FALSE,2.1066125,2.710147600683162
ICE_0272,2D,ES3,Environmental Swab,Stenotrophomonas,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Clostridioides,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Escherichia,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Klebsiella,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Pseudomonas,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Raoultella,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Staphylococcus,FALSE,0.5,0.5
ICE_0272,4D,ES1,Environmental Swab,Stenotrophomonas,FALSE,0.5,0.5
ICE_0272,4D,ES2,Environmental Swab,Acinetobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Citrobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Clostridioides,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Enterobacter,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Enterococcus,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Escherichia,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Klebsiella,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Pseudomonas,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Raoultella,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Staphylococcus,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES2,Environmental Swab,Stenotrophomonas,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,4D,ES3,Environmental Swab,Acinetobacter,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Citrobacter,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Clostridioides,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Enterobacter,TRUE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Enterococcus,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Escherichia,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Klebsiella,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Pseudomonas,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Raoultella,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Staphylococcus,FALSE,2.1066125,2.710147600683162
ICE_0272,4D,ES3,Environmental Swab,Stenotrophomonas,FALSE,2.1066125,2.710147600683162
ICE_0305,1D,ES1,Environmental Swab,Acinetobacter,FALSE,0.5,0.5
ICE_0305,1D,ES1,Environmental Swab,Citrobacter,FALSE,0.5,0.5
ICE_0305,1D,ES1,Environmental Swab,Clostridioides,FALSE,0.5,0.5
ICE_0305,1D,ES1,Environmental Swab,Enterobacter,FALSE,0.5,0.5
ICE_0305,1D,ES1,Environmental Swab,Enterococcus,FALSE,0.5,0.5
